scenario,mode,vdd_v,initial_rvt_stages,initial_lvt_stages,capture_phase_s,sample_time_s,rvt_crossings_s,lvt_crossings_s,vdd_a_min_v,raw_xor_word,latch_word,captured_xor_word,corrected_xor_word,raw_bubble_count,start_index,end_index,one_run_length,valid,run_count,bubble_count,touches_left_boundary,touches_right_boundary,phase_id,phase_multiplier,case_id,glitch_depth_v,glitch_width_s,glitch_start_s,glitch_onset_rel_s,full_word_changed,encoded_state_changed,boundary_distance,jitter_boundary_distance,jitter_envelope,jitter_aware_detected
scenarios/025_glitch_medium_200mv_200ps_phi_m04_o0025_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.092180011e-09,1.111468635e-09,1.130764667e-09,1.150098101e-09,1.169408458e-09,1.188764936e-09,1.208135105e-09,1.227462822e-09,1.246720843e-09,1.266136905e-09,1.285464737e-09,1.304807223e-09,1.324128872e-09,1.343405699e-09,1.362707419e-09,1.38198948e-09,1.401319807e-09,1.4206981e-09,1.43999822e-09,1.459314685e-09,1.478664622e-09,1.497975607e-09,1.517303771e-09,1.536565443e-09,1.55586671e-09,1.57514551e-09,1.594536288e-09,1.613914481e-09,1.633228986e-09,1.65126763e-09]","[1.013553843e-09,1.032181573e-09,1.050943647e-09,1.068885014e-09,1.080570176e-09,1.09333672e-09,1.106051269e-09,1.118817999e-09,1.13153658e-09,1.144279734e-09,1.157047402e-09,1.169790836e-09,1.182524236e-09,1.195273275e-09,1.208060123e-09,1.220780961e-09,1.233523856e-09,1.246230696e-09,1.258997443e-09,1.271742739e-09,1.284535978e-09,1.297265318e-09,1.310005605e-09,1.322785588e-09,1.335523162e-09,1.348237907e-09,1.360872797e-09,1.373621007e-09,1.38636376e-09,1.397819583e-09]",0.9,000000001111111000000000000000,000000111111100000000000000000,000000111111100000000000000000,000000111111100000000000000000,0,6,12,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,8.685921750000001e-10,-1.31407825e-10,1,1,4,4,2,1
scenarios/029_glitch_medium_200mv_200ps_phi_p04_o0029_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.092180011e-09,1.111468635e-09,1.130764667e-09,1.150098101e-09,1.169408458e-09,1.188764936e-09,1.208135105e-09,1.227462822e-09,1.246806713e-09,1.266060951e-09,1.285412281e-09,1.304752921e-09,1.324056068e-09,1.343392929e-09,1.362659686e-09,1.382001551e-09,1.401322367e-09,1.420703097e-09,1.440044843e-09,1.459422557e-09,1.478627547e-09,1.49797857e-09,1.517368068e-09,1.53666956e-09,1.555954993e-09,1.575410187e-09,1.594686772e-09,1.614091928e-09,1.633344077e-09,1.651442676e-09]","[1.013553843e-09,1.032181573e-09,1.050943647e-09,1.068885014e-09,1.080570176e-09,1.09333672e-09,1.106051269e-09,1.118817999e-09,1.13153658e-09,1.144279734e-09,1.157047402e-09,1.169790836e-09,1.182524236e-09,1.195273275e-09,1.208060123e-09,1.220780961e-09,1.233523856e-09,1.246327798e-09,1.258957283e-09,1.271688566e-09,1.284456601e-09,1.297217358e-09,1.309927132e-09,1.322731588e-09,1.335431154e-09,1.348139326e-09,1.360833992e-09,1.373623254e-09,1.386396863e-09,1.397894921e-09]",0.9,000000000000001111111111000000,000000000000111111111100000000,000000000000111111111100000000,000000000000111111111100000000,0,12,21,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,8.685921750000001e-10,-1.31407825e-10,1,1,2,2,2,0
scenarios/030_glitch_medium_200mv_200ps_phi_m04_o0030_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.097416091e-09,1.116627076e-09,1.135914479e-09,1.155230613e-09,1.174561559e-09,1.193878908e-09,1.213216986e-09,1.232538813e-09,1.251792429e-09,1.271140886e-09,1.290480221e-09,1.309832893e-09,1.329189661e-09,1.348454398e-09,1.367699247e-09,1.387049896e-09,1.40635932e-09,1.425702376e-09,1.444992792e-09,1.464368927e-09,1.483702956e-09,1.503106912e-09,1.522368263e-09,1.541705546e-09,1.561035629e-09,1.580363772e-09,1.599664636e-09,1.619026562e-09,1.638260832e-09,1.656332763e-09]","[1.013554855e-09,1.032184023e-09,1.050943511e-09,1.069578806e-09,1.085246391e-09,1.097584728e-09,1.110289749e-09,1.123051935e-09,1.135845575e-09,1.148560779e-09,1.161301425e-09,1.17410908e-09,1.186824883e-09,1.199569548e-09,1.212364666e-09,1.225088247e-09,1.237836124e-09,1.250469637e-09,1.26327064e-09,1.276001061e-09,1.288773565e-09,1.301522771e-09,1.314239808e-09,1.327011232e-09,1.339767506e-09,1.352480972e-09,1.365102289e-09,1.377852716e-09,1.390575723e-09,1.402043687e-09]",0.9,000000001111111000000000000000,000000111111100000000000000000,000000111111100000000000000000,000000111111100000000000000000,0,6,12,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,8.823106100000001e-10,-1.1768939e-10,1,1,4,4,2,1
scenarios/034_glitch_medium_200mv_200ps_phi_p04_o0034_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.097416091e-09,1.116627076e-09,1.135914479e-09,1.155230613e-09,1.174561559e-09,1.193878908e-09,1.213216986e-09,1.232538813e-09,1.251874341e-09,1.271180012e-09,1.290516373e-09,1.309851196e-09,1.329206316e-09,1.348523719e-09,1.36788241e-09,1.387216251e-09,1.406537413e-09,1.425925056e-09,1.445252844e-09,1.464507081e-09,1.483810775e-09,1.503165435e-09,1.522460577e-09,1.541813247e-09,1.561146135e-09,1.58049164e-09,1.599826886e-09,1.619131247e-09,1.638399567e-09,1.656357039e-09]","[1.013554855e-09,1.032184023e-09,1.050943511e-09,1.069578806e-09,1.085246391e-09,1.097584728e-09,1.110289749e-09,1.123051935e-09,1.135845575e-09,1.148560779e-09,1.161301425e-09,1.17410908e-09,1.186824883e-09,1.199569548e-09,1.212364666e-09,1.225088247e-09,1.237836124e-09,1.250610895e-09,1.26332644e-09,1.276050673e-09,1.28879895e-09,1.301560678e-09,1.314325264e-09,1.327002186e-09,1.339654233e-09,1.352384826e-09,1.365117802e-09,1.377881684e-09,1.390608575e-09,1.402073162e-09]",0.9,000000000000011111111111000000,000000000000111111111000000000,000000000000111111111100000000,000000000000111111111100000000,0,12,21,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,8.823106100000001e-10,-1.1768939e-10,1,1,2,2,2,0
scenarios/035_glitch_medium_200mv_200ps_phi_m04_o0035_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.102720895e-09,1.12155307e-09,1.140858575e-09,1.160167733e-09,1.179509293e-09,1.198869245e-09,1.218222253e-09,1.237559852e-09,1.256909423e-09,1.27624687e-09,1.295605652e-09,1.314948467e-09,1.334303282e-09,1.353596137e-09,1.372883713e-09,1.392185622e-09,1.411450912e-09,1.430877375e-09,1.45005307e-09,1.469424656e-09,1.488660811e-09,1.50800717e-09,1.527347396e-09,1.546687883e-09,1.566068988e-09,1.585361142e-09,1.604649626e-09,1.62387642e-09,1.643228963e-09,1.661279031e-09]","[1.013557013e-09,1.032180436e-09,1.05094599e-09,1.06958441e-09,1.088119901e-09,1.101992721e-09,1.114532217e-09,1.127291883e-09,1.140050417e-09,1.152778005e-09,1.16555133e-09,1.178293848e-09,1.191029372e-09,1.203806263e-09,1.216532704e-09,1.229261481e-09,1.242048285e-09,1.254705134e-09,1.267445666e-09,1.280226786e-09,1.292966653e-09,1.305713167e-09,1.318424142e-09,1.331200322e-09,1.343952568e-09,1.356662885e-09,1.369345019e-09,1.382173931e-09,1.39488067e-09,1.406325558e-09]",0.9,000000011111111000000000000000,000000111111100000000000000000,000000111111100000000000000000,000000111111100000000000000000,0,6,12,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,8.96029045e-10,-1.03970955e-10,1,1,4,4,2,1
scenarios/039_glitch_medium_200mv_200ps_phi_p04_o0039_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.102720895e-09,1.12155307e-09,1.140858575e-09,1.160167733e-09,1.179509293e-09,1.198869245e-09,1.218222253e-09,1.237559852e-09,1.256909211e-09,1.276204003e-09,1.295559713e-09,1.3148968e-09,1.334230944e-09,1.353601042e-09,1.372939913e-09,1.392289826e-09,1.411601418e-09,1.430937389e-09,1.450215901e-09,1.469565086e-09,1.488892579e-09,1.508302741e-09,1.527501423e-09,1.54684446e-09,1.56617963e-09,1.58550636e-09,1.604830727e-09,1.624066789e-09,1.643431497e-09,1.661457543e-09]","[1.013557013e-09,1.032180436e-09,1.05094599e-09,1.06958441e-09,1.088119901e-09,1.101992721e-09,1.114532217e-09,1.127291883e-09,1.140050417e-09,1.152778005e-09,1.16555133e-09,1.178293848e-09,1.191029372e-09,1.203806263e-09,1.216532704e-09,1.229261481e-09,1.242048285e-09,1.254783918e-09,1.267490873e-09,1.280239557e-09,1.292941461e-09,1.305691866e-09,1.318445352e-09,1.331137639e-09,1.343799156e-09,1.356502769e-09,1.369261251e-09,1.382047123e-09,1.394791101e-09,1.406297246e-09]",0.9,000000000000011111111110000000,000000000001111111111000000000,000000000000111111111000000000,000000000000111111111000000000,0,12,20,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,8.96029045e-10,-1.03970955e-10,1,1,3,3,2,1
scenarios/040_glitch_medium_200mv_200ps_phi_m04_o0040_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.109563403e-09,1.127076123e-09,1.146360817e-09,1.165688939e-09,1.185034578e-09,1.204369085e-09,1.223721765e-09,1.243064514e-09,1.262383774e-09,1.281724582e-09,1.301075159e-09,1.320431533e-09,1.339773155e-09,1.359077658e-09,1.378400005e-09,1.397687478e-09,1.416997263e-09,1.436344219e-09,1.455706517e-09,1.475074267e-09,1.49440837e-09,1.513765559e-09,1.533104542e-09,1.552490708e-09,1.571840896e-09,1.591247892e-09,1.610476567e-09,1.629842724e-09,1.649183742e-09,1.667265894e-09]","[1.013555004e-09,1.032182755e-09,1.050944863e-09,1.069581394e-09,1.088120844e-09,1.106765698e-09,1.119079273e-09,1.131741701e-09,1.144491872e-09,1.157240776e-09,1.169997118e-09,1.182741715e-09,1.195493984e-09,1.208228353e-09,1.220987097e-09,1.233744164e-09,1.246401095e-09,1.259199067e-09,1.271967417e-09,1.28468539e-09,1.297433932e-09,1.310187897e-09,1.322939503e-09,1.33566509e-09,1.348407132e-09,1.361133437e-09,1.373824301e-09,1.386623625e-09,1.399319653e-09,1.410785709e-09]",0.9,000000011111110000000000000000,000001111111000000000000000000,000000111111000000000000000000,000000111111000000000000000000,0,6,11,6,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,9.0974748e-10,-9.025252e-11,1,1,5,5,2,1
scenarios/044_glitch_medium_200mv_200ps_phi_p04_o0044_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.109563403e-09,1.127076123e-09,1.146360817e-09,1.165688939e-09,1.185034578e-09,1.204369085e-09,1.223721765e-09,1.243064514e-09,1.262415599e-09,1.281712653e-09,1.301068357e-09,1.320407916e-09,1.339754279e-09,1.359060354e-09,1.378444101e-09,1.397759344e-09,1.417118522e-09,1.436458803e-09,1.455644626e-09,1.475000475e-09,1.494361378e-09,1.513747905e-09,1.533024599e-09,1.552234777e-09,1.571589684e-09,1.590986152e-09,1.610317882e-09,1.629657935e-09,1.648998798e-09,1.66710097e-09]","[1.013555004e-09,1.032182755e-09,1.050944863e-09,1.069581394e-09,1.088120844e-09,1.106765698e-09,1.119079273e-09,1.131741701e-09,1.144491872e-09,1.157240776e-09,1.169997118e-09,1.182741715e-09,1.195493984e-09,1.208228353e-09,1.220987097e-09,1.233744164e-09,1.246462507e-09,1.259217142e-09,1.271872099e-09,1.284608855e-09,1.297351686e-09,1.310093952e-09,1.322810699e-09,1.335557135e-09,1.34828065e-09,1.360957154e-09,1.373748305e-09,1.386532559e-09,1.39926754e-09,1.410759104e-09]",0.9,000000000000011111111110000000,000000000001111111111000000000,000000000001111111111000000000,000000000001111111111000000000,0,11,20,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,9.0974748e-10,-9.025252e-11,1,1,4,4,2,1
scenarios/045_glitch_medium_200mv_200ps_phi_m04_o0045_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.109681182e-09,1.132632327e-09,1.151722933e-09,1.17105085e-09,1.190386395e-09,1.209735693e-09,1.229057582e-09,1.248327471e-09,1.267701566e-09,1.287038761e-09,1.306364234e-09,1.325703014e-09,1.345045055e-09,1.364361312e-09,1.383745265e-09,1.403081211e-09,1.42242607e-09,1.441760425e-09,1.461112938e-09,1.480477952e-09,1.499821161e-09,1.519176121e-09,1.53856074e-09,1.557915251e-09,1.577146704e-09,1.596472655e-09,1.615836104e-09,1.635205786e-09,1.654522396e-09,1.672573321e-09]","[1.013554371e-09,1.032183573e-09,1.050943048e-09,1.069578344e-09,1.088121068e-09,1.1067667e-09,1.124103334e-09,1.136125783e-09,1.148830723e-09,1.161571792e-09,1.174312599e-09,1.187021959e-09,1.199782693e-09,1.212539166e-09,1.225264083e-09,1.238007794e-09,1.250637053e-09,1.263428545e-09,1.276210682e-09,1.288945479e-09,1.30166048e-09,1.314421158e-09,1.32720715e-09,1.339920089e-09,1.352670667e-09,1.365379957e-09,1.37812891e-09,1.390918519e-09,1.403540293e-09,1.415043007e-09]",0.9,000000011111110000000000000000,000001111111000000000000000000,000001111111000000000000000000,000001111111000000000000000000,0,5,11,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,9.23465915e-10,-7.653408500000002e-11,1,1,6,6,2,1
scenarios/049_glitch_medium_200mv_200ps_phi_p04_o0049_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.109681182e-09,1.132632327e-09,1.151722933e-09,1.17105085e-09,1.190386395e-09,1.209735693e-09,1.229057582e-09,1.248397418e-09,1.267719835e-09,1.28709853e-09,1.306373761e-09,1.325708712e-09,1.344995773e-09,1.364300547e-09,1.383682005e-09,1.402996911e-09,1.422334183e-09,1.441678055e-09,1.460980133e-09,1.480155559e-09,1.499475719e-09,1.51870353e-09,1.538052643e-09,1.557290718e-09,1.576725092e-09,1.596023183e-09,1.615385925e-09,1.634734263e-09,1.653863099e-09,1.671883372e-09]","[1.013554371e-09,1.032183573e-09,1.050943048e-09,1.069578344e-09,1.088121068e-09,1.1067667e-09,1.124103334e-09,1.136125783e-09,1.148830723e-09,1.161571792e-09,1.174312599e-09,1.187021959e-09,1.199782693e-09,1.212539166e-09,1.225264083e-09,1.238007794e-09,1.250718746e-09,1.263478265e-09,1.276192555e-09,1.288959847e-09,1.301622514e-09,1.314401012e-09,1.327173634e-09,1.339868675e-09,1.352665624e-09,1.365361452e-09,1.378084906e-09,1.390852641e-09,1.403641688e-09,1.415107843e-09]",0.9,000000000000111111111110000000,000000000001111111110000000000,000000000001111111111000000000,000000000001111111111000000000,0,11,20,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,9.23465915e-10,-7.653408500000002e-11,1,1,4,4,2,1
scenarios/050_glitch_medium_200mv_200ps_phi_m04_o0050_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.109679906e-09,1.13842286e-09,1.157051658e-09,1.17638009e-09,1.195703269e-09,1.214992345e-09,1.234317039e-09,1.253621631e-09,1.272943754e-09,1.292282935e-09,1.311622067e-09,1.330994774e-09,1.350327138e-09,1.369616705e-09,1.388895245e-09,1.408219539e-09,1.427531805e-09,1.446755877e-09,1.466219268e-09,1.485472475e-09,1.504792831e-09,1.524179987e-09,1.543533279e-09,1.562823507e-09,1.582141559e-09,1.601492588e-09,1.620779008e-09,1.640090611e-09,1.65937069e-09,1.677395744e-09]","[1.01355508e-09,1.032184011e-09,1.050943963e-09,1.069579467e-09,1.088121625e-09,1.106767069e-09,1.125337276e-09,1.140648767e-09,1.152976217e-09,1.165718927e-09,1.178503713e-09,1.191234596e-09,1.203985021e-09,1.216721942e-09,1.229434514e-09,1.242202909e-09,1.254896058e-09,1.267638481e-09,1.280390991e-09,1.293186414e-09,1.305891813e-09,1.318642861e-09,1.331429581e-09,1.344145587e-09,1.35688898e-09,1.369578032e-09,1.382319288e-09,1.395072902e-09,1.407789343e-09,1.41926151e-09]",0.9,000000111111110000000000000000,000001111110000000000000000000,000001111111000000000000000000,000001111111000000000000000000,0,5,11,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,9.3718435e-10,-6.281565e-11,1,1,6,6,2,1
scenarios/054_glitch_medium_200mv_200ps_phi_p04_o0054_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.109679906e-09,1.13842286e-09,1.157051658e-09,1.17638009e-09,1.195703269e-09,1.214992345e-09,1.234317039e-09,1.253648453e-09,1.27298305e-09,1.292358719e-09,1.311699657e-09,1.331029021e-09,1.350345861e-09,1.369638939e-09,1.38898961e-09,1.408359757e-09,1.42761924e-09,1.446949149e-09,1.466302484e-09,1.485654585e-09,1.505047217e-09,1.524366637e-09,1.54358781e-09,1.562797517e-09,1.582153024e-09,1.601437451e-09,1.620775387e-09,1.640066979e-09,1.659364834e-09,1.677473007e-09]","[1.01355508e-09,1.032184011e-09,1.050943963e-09,1.069579467e-09,1.088121625e-09,1.106767069e-09,1.125337276e-09,1.140648767e-09,1.152976217e-09,1.165718927e-09,1.178503713e-09,1.191234596e-09,1.203985021e-09,1.216721942e-09,1.229434514e-09,1.242202909e-09,1.254986765e-09,1.267699805e-09,1.280408163e-09,1.293222261e-09,1.305915346e-09,1.318729999e-09,1.331460709e-09,1.344119375e-09,1.356813165e-09,1.369596767e-09,1.38234133e-09,1.395116284e-09,1.407841737e-09,1.41931318e-09]",0.9,000000000000111111111100000000,000000000011111111110000000000,000000000001111111110000000000,000000000001111111110000000000,0,11,19,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,9.3718435e-10,-6.281565e-11,1,1,5,5,2,1
scenarios/055_glitch_medium_200mv_200ps_phi_m04_o0055_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.109680099e-09,1.141437753e-09,1.162637842e-09,1.181802375e-09,1.201127219e-09,1.220487977e-09,1.239805389e-09,1.259143048e-09,1.278491523e-09,1.29785101e-09,1.317165176e-09,1.336509133e-09,1.355825648e-09,1.37508452e-09,1.394394193e-09,1.413691186e-09,1.433021283e-09,1.452339568e-09,1.471649983e-09,1.491008173e-09,1.51033753e-09,1.529630222e-09,1.548922422e-09,1.568210176e-09,1.587572609e-09,1.606960967e-09,1.626258248e-09,1.645447405e-09,1.664766033e-09,1.682809934e-09]","[1.013555167e-09,1.032183682e-09,1.050944405e-09,1.069580263e-09,1.088121427e-09,1.10676665e-09,1.125337411e-09,1.143959893e-09,1.157422893e-09,1.169976398e-09,1.182779893e-09,1.195492322e-09,1.208240543e-09,1.221042259e-09,1.233749486e-09,1.246434068e-09,1.259251202e-09,1.27198524e-09,1.28472729e-09,1.297527064e-09,1.310241456e-09,1.322983685e-09,1.335783679e-09,1.348502794e-09,1.361247894e-09,1.373929513e-09,1.386691124e-09,1.399415852e-09,1.412124139e-09,1.423599959e-09]",0.9,000000111111100000000000000000,000001111110000000000000000000,000001111110000000000000000000,000001111110000000000000000000,0,5,10,6,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,9.50902785e-10,-4.909721499999999e-11,1,1,7,7,2,1
scenarios/059_glitch_medium_200mv_200ps_phi_p04_o0059_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.109680099e-09,1.141437753e-09,1.162637842e-09,1.181802375e-09,1.201127219e-09,1.220487977e-09,1.239805389e-09,1.25917615e-09,1.278493054e-09,1.29779193e-09,1.317117265e-09,1.336478131e-09,1.355784623e-09,1.375178953e-09,1.394512236e-09,1.41384234e-09,1.433176045e-09,1.452464872e-09,1.471792861e-09,1.491106701e-09,1.510384468e-09,1.529762788e-09,1.549085197e-09,1.56836743e-09,1.587768179e-09,1.607091735e-09,1.626353461e-09,1.645695406e-09,1.664964282e-09,1.682884059e-09]","[1.013555167e-09,1.032183682e-09,1.050944405e-09,1.069580263e-09,1.088121427e-09,1.10676665e-09,1.125337411e-09,1.143959893e-09,1.157422893e-09,1.169976398e-09,1.182779893e-09,1.195492322e-09,1.208240543e-09,1.221042259e-09,1.233749486e-09,1.246494486e-09,1.259294236e-09,1.272007454e-09,1.28470982e-09,1.297532401e-09,1.310228213e-09,1.323015526e-09,1.335740319e-09,1.348410943e-09,1.361092975e-09,1.373916191e-09,1.386651834e-09,1.399399229e-09,1.412155978e-09,1.423602634e-09]",0.9,000000000000111111111100000000,000000000011111111110000000000,000000000011111111110000000000,000000000011111111110000000000,0,10,19,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,9.50902785e-10,-4.909721499999999e-11,1,1,6,6,2,1
scenarios/060_glitch_medium_200mv_200ps_phi_m04_o0060_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.109680195e-09,1.141436154e-09,1.168549629e-09,1.187160176e-09,1.206499433e-09,1.225856987e-09,1.24510264e-09,1.264500523e-09,1.283841432e-09,1.303177286e-09,1.322509606e-09,1.34184042e-09,1.361179339e-09,1.380503166e-09,1.399852098e-09,1.419210154e-09,1.43858788e-09,1.458010558e-09,1.477304106e-09,1.496610029e-09,1.515902208e-09,1.535198825e-09,1.554536753e-09,1.573892596e-09,1.59316632e-09,1.612536683e-09,1.631760463e-09,1.651102811e-09,1.670425969e-09,1.688273179e-09]","[1.013555182e-09,1.032184184e-09,1.050943954e-09,1.069579377e-09,1.088121765e-09,1.106767269e-09,1.12533733e-09,1.143959942e-09,1.162444821e-09,1.174579828e-09,1.187263484e-09,1.200004268e-09,1.212747293e-09,1.225546805e-09,1.238261806e-09,1.250917692e-09,1.263718345e-09,1.276466968e-09,1.289213714e-09,1.301994095e-09,1.314726488e-09,1.327474058e-09,1.340235286e-09,1.352977477e-09,1.365724017e-09,1.378461347e-09,1.391156873e-09,1.403820159e-09,1.416575602e-09,1.428006669e-09]",0.9,000000111111100000000000000000,000011111110000000000000000000,000001111110000000000000000000,000001111110000000000000000000,0,5,10,6,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,9.6462122e-10,-3.5378780000000005e-11,1,1,7,7,2,1
scenarios/064_glitch_medium_200mv_200ps_phi_p04_o0064_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.109680195e-09,1.141436154e-09,1.168549629e-09,1.187160176e-09,1.206499433e-09,1.225856987e-09,1.245171204e-09,1.264516146e-09,1.283834013e-09,1.303161876e-09,1.322537901e-09,1.341882946e-09,1.361114198e-09,1.380505739e-09,1.399848867e-09,1.419199163e-09,1.438494255e-09,1.457908632e-09,1.477185133e-09,1.496573668e-09,1.515945453e-09,1.53526286e-09,1.554619325e-09,1.574029145e-09,1.59336958e-09,1.612708044e-09,1.632041578e-09,1.651298763e-09,1.67060066e-09,1.688630439e-09]","[1.013555182e-09,1.032184184e-09,1.050943954e-09,1.069579377e-09,1.088121765e-09,1.106767269e-09,1.12533733e-09,1.143959942e-09,1.162444821e-09,1.174579828e-09,1.187263484e-09,1.200004268e-09,1.212747293e-09,1.225546805e-09,1.238261806e-09,1.251004218e-09,1.263804434e-09,1.276523899e-09,1.289269587e-09,1.302021918e-09,1.314672577e-09,1.327482819e-09,1.340201307e-09,1.352931711e-09,1.365630859e-09,1.378397446e-09,1.391153219e-09,1.403864169e-09,1.416639224e-09,1.428142347e-09]",0.9,000000000000111111111100000000,000000000011111111100000000000,000000000011111111110000000000,000000000011111111110000000000,0,10,19,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,9.6462122e-10,-3.5378780000000005e-11,1,1,6,6,2,1
scenarios/065_glitch_medium_200mv_200ps_phi_m04_o0065_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.109818879e-09,1.141507052e-09,1.173481114e-09,1.1929217e-09,1.212187564e-09,1.231536425e-09,1.250780365e-09,1.270179129e-09,1.289517849e-09,1.308877708e-09,1.328220369e-09,1.347574831e-09,1.366923375e-09,1.386260855e-09,1.40556938e-09,1.424873921e-09,1.44414954e-09,1.463510537e-09,1.482851346e-09,1.502175272e-09,1.521456994e-09,1.540704689e-09,1.560024796e-09,1.579368387e-09,1.598666289e-09,1.618027405e-09,1.637415974e-09,1.656774707e-09,1.675983698e-09,1.694085879e-09]","[1.013608923e-09,1.03229066e-09,1.050873345e-09,1.069558927e-09,1.088191016e-09,1.106870303e-09,1.125397153e-09,1.144038384e-09,1.1625666e-09,1.179305491e-09,1.191566109e-09,1.204282584e-09,1.217053013e-09,1.229781645e-09,1.24251553e-09,1.255206817e-09,1.267972849e-09,1.280712107e-09,1.293479635e-09,1.306225048e-09,1.31897915e-09,1.331690402e-09,1.344457264e-09,1.357208021e-09,1.369952713e-09,1.382671924e-09,1.395401084e-09,1.408161535e-09,1.420850801e-09,1.432405235e-09]",0.9,000000111111100000000000000000,000011111100000000000000000000,000011111110000000000000000000,000011111110000000000000000000,0,4,10,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,9.78339655e-10,-2.1660345000000018e-11,1,1,8,8,2,1
scenarios/069_glitch_medium_200mv_200ps_phi_p04_o0069_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.109818879e-09,1.141507052e-09,1.173481114e-09,1.1929217e-09,1.212187564e-09,1.231536425e-09,1.250873437e-09,1.27022351e-09,1.289561517e-09,1.30892136e-09,1.328233693e-09,1.347606705e-09,1.366940867e-09,1.386291121e-09,1.405647602e-09,1.424932646e-09,1.444313527e-09,1.463658253e-09,1.483094029e-09,1.502420391e-09,1.521679912e-09,1.541055902e-09,1.560206347e-09,1.579628009e-09,1.598934606e-09,1.618299947e-09,1.637600884e-09,1.656957347e-09,1.676318395e-09,1.694297426e-09]","[1.013608923e-09,1.03229066e-09,1.050873345e-09,1.069558927e-09,1.088191016e-09,1.106870303e-09,1.125397153e-09,1.144038384e-09,1.1625666e-09,1.179305491e-09,1.191566109e-09,1.204282584e-09,1.217053013e-09,1.229781645e-09,1.24251553e-09,1.255295212e-09,1.268032449e-09,1.280764967e-09,1.293535316e-09,1.306281208e-09,1.318987086e-09,1.331763052e-09,1.344521479e-09,1.357155938e-09,1.369955746e-09,1.382702311e-09,1.395456317e-09,1.408206417e-09,1.420932041e-09,1.432356396e-09]",0.9,000000000001111111111000000000,000000000011111111100000000000,000000000011111111100000000000,000000000011111111100000000000,0,10,18,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,9.78339655e-10,-2.1660345000000018e-11,1,1,7,7,2,1
